latitude,longitude,modis_ndvi_2000,modis_ndvi_2001,modis_ndvi_2002,modis_ndvi_2003,modis_ndvi_2004,modis_ndvi_2005,modis_ndvi_2006,modis_ndvi_2007,modis_ndvi_2008,modis_ndvi_2009,modis_ndvi_2010,modis_ndvi_2011,modis_ndvi_2012,modis_ndvi_2013,modis_ndvi_2014,modis_ndvi_2015,average_modis_ndvi,modis_ndvi_trend,modis_ndvi_trend_p-value,ccan_ndvi_2000,ccan_ndvi_2001,ccan_ndvi_2002,ccan_ndvi_2003,ccan_ndvi_2004,ccan_ndvi_2005,ccan_ndvi_2006,ccan_ndvi_2007,ccan_ndvi_2008,ccan_ndvi_2009,ccan_ndvi_2010,ccan_ndvi_2011,ccan_ndvi_2012,ccan_ndvi_2013,ccan_ndvi_2014,ccan_ndvi_2015,average_ccan_ndvi,ccan_ndvi_trend,ccan_ndvi_trend_p-value
69.148,-162.32,0.57798,0.5739,0.59241,0.62146,0.69804,0.64229,0.64272,0.6733,0.65026,0.61811,0.63373,0.64656,0.62817,0.67941,0.61471,0.61943,0.63203,0.0027096,0.067693,0.53047,0.52002,0.5911,0.58758,0.62697,0.63609,0.59787,0.6167,0.62279,0.62995,0.62486,0.63296,0.61611,0.6189,0.61226,0.62672,0.60571,0.003188,0.064903
69.149,-162.29,0.60093,0.63752,0.62262,0.63438,0.71501,0.66776,0.6752,0.68436,0.67181,0.63382,0.65324,0.67041,0.65012,0.70679,0.67701,0.64979,0.65942,0.0027224,0.19167,0.51891,0.52879,0.59483,0.59248,0.62491,0.63358,0.59707,0.61675,0.62057,0.62547,0.62944,0.63157,0.63386,0.62365,0.58656,0.62832,0.60542,0.0037519,0.013277
69.151,-162.27,0.55841,0.61622,0.58302,0.61974,0.64893,0.61879,0.61343,0.63345,0.61916,0.59892,0.59933,0.63358,0.60684,0.65138,0.63946,0.59319,0.61462,0.0017721,0.024518,0.55886,0.53768,0.61406,0.61512,0.63259,0.63904,0.60216,0.62464,0.61445,0.62302,0.61811,0.64105,0.61672,0.62806,0.5843,0.63669,0.61166,0.0018076,0.095747
69.152,-162.25,0.54612,0.60155,0.57683,0.54163,0.63395,0.60195,0.5873,0.61487,0.60501,0.59971,0.59104,0.59709,0.57901,0.64986,0.60406,0.59552,0.59534,0.0012289,0.39231,0.5777,0.55553,0.61519,0.61489,0.63265,0.63809,0.6015,0.62261,0.62758,0.62373,0.61502,0.63849,0.61556,0.62831,0.58445,0.63407,0.61409,0.0014632,0.11507
69.154,-162.22,0.559,0.6102,0.58673,0.60736,0.64594,0.61449,0.60611,0.6443,0.62578,0.60423,0.6115,0.61847,0.5981,0.66804,0.64685,0.6003,0.61546,0.002341,0.26035,0.56943,0.54098,0.59701,0.60702,0.62555,0.63781,0.59833,0.63187,0.62225,0.62495,0.61586,0.6355,0.62221,0.61853,0.61068,0.62713,0.61157,0.002286,0.11507
69.155,-162.2,0.54171,0.59213,0.57681,0.54435,0.6274,0.61136,0.58042,0.631,0.61764,0.59863,0.6002,0.60657,0.57391,0.64807,0.59557,0.57215,0.59487,0.001569,0.49946,0.55247,0.53296,0.61123,0.60852,0.62436,0.63521,0.59712,0.61849,0.6211,0.6232,0.61485,0.64257,0.61492,0.62863,0.61138,0.62589,0.61018,0.0018967,0.042763
69.156,-162.17,0.54218,0.60221,0.56701,0.55246,0.63724,0.60216,0.58183,0.6269,0.60813,0.60236,0.60794,0.60643,0.5771,0.63933,0.6036,0.60181,0.59742,0.0020543,0.22413,0.55868,0.53095,0.6159,0.61353,0.6333,0.63564,0.59981,0.62612,0.63126,0.62976,0.61718,0.63782,0.61664,0.61496,0.60566,0.62512,0.61202,0.00084911,0.44404
69.158,-162.15,0.55952,0.59063,0.5576,0.53166,0.61979,0.5776,0.58035,0.61726,0.61427,0.5816,0.581,0.59782,0.56582,0.62997,0.58437,0.56461,0.58462,0.00073576,0.44404,0.54794,0.53119,0.5982,0.59697,0.62138,0.64281,0.59683,0.6185,0.60838,0.60847,0.60178,0.62617,0.60559,0.61457,0.58477,0.61747,0.60131,0.0014944,0.22413
69.159,-162.12,0.54482,0.594,0.57879,0.5481,0.65012,0.60558,0.59479,0.64031,0.63409,0.58991,0.60722,0.60195,0.59516,0.65554,0.59764,0.57915,0.60107,0.0014501,0.30043,0.54051,0.52202,0.57615,0.58201,0.61426,0.63625,0.59475,0.61599,0.60611,0.6092,0.61475,0.62017,0.60485,0.60482,0.58351,0.60907,0.5959,0.0025719,0.16281
69.16,-162.1,0.58129,0.64606,0.61201,0.63799,0.68944,0.65264,0.62076,0.68025,0.6625,0.62436,0.6405,0.6582,0.62913,0.68969,0.63476,0.60495,0.64153,0.0013038,0.68533,0.54465,0.52095,0.59657,0.57791,0.61986,0.62602,0.59157,0.61477,0.61143,0.61146,0.60501,0.62585,0.61453,0.61365,0.59105,0.62394,0.59933,0.0030086,0.095747
69.162,-162.07,0.58878,0.63045,0.63659,0.64122,0.65984,0.63391,0.61479,0.66214,0.66771,0.64622,0.62994,0.6468,0.63166,0.68866,0.61033,0.59508,0.63651,0.0005588,0.82189,0.553,0.5235,0.58977,0.58763,0.61685,0.62405,0.58282,0.61706,0.60646,0.61843,0.6063,0.62745,0.61921,0.62503,0.61278,0.62751,0.60237,0.0036108,0.002557
69.163,-162.05,0.56639,0.63182,0.6214,0.64569,0.65266,0.64177,0.63945,0.67202,0.65986,0.62976,0.64607,0.64608,0.61457,0.68631,0.61682,0.61435,0.63656,0.00038707,0.82189,0.53448,0.51782,0.57637,0.56689,0.61046,0.62271,0.58212,0.60597,0.59828,0.6061,0.60479,0.62385,0.61202,0.61006,0.60713,0.63065,0.59435,0.0043944,0.002557
69.164,-162.02,0.58147,0.64275,0.63656,0.6303,0.67396,0.63233,0.63831,0.68326,0.66541,0.63113,0.65216,0.64693,0.62779,0.69932,0.62463,0.60113,0.64171,-0.00040823,0.89256,0.56961,0.53598,0.59143,0.59185,0.62138,0.6363,0.59013,0.61352,0.60086,0.61359,0.61455,0.62989,0.61816,0.60954,0.60344,0.61672,0.60356,0.0023411,0.042763
69.165,-162,0.59381,0.66414,0.6413,0.6552,0.67411,0.65744,0.6471,0.69222,0.69319,0.64007,0.66334,0.66238,0.6542,0.702,0.64844,0.62591,0.65718,0.00086008,0.82189,0.57235,0.53544,0.60752,0.60977,0.63345,0.64669,0.60562,0.62642,0.61992,0.63148,0.61873,0.63896,0.63219,0.62312,0.6124,0.64347,0.6161,0.0026491,0.042763
69.167,-161.97,0.61299,0.66389,0.62927,0.6537,0.70528,0.66072,0.64533,0.69294,0.70588,0.63051,0.66777,0.66099,0.66245,0.7092,0.65894,0.65324,0.66332,0.0011914,0.34442,0.55876,0.53559,0.60097,0.60635,0.63081,0.64473,0.61441,0.62866,0.61981,0.62604,0.61036,0.63395,0.63023,0.62243,0.61138,0.6303,0.6128,0.0026206,0.064903
69.168,-161.95,0.60708,0.66266,0.64248,0.6769,0.69699,0.67904,0.66035,0.6937,0.69306,0.65424,0.6719,0.67865,0.66744,0.69663,0.68319,0.63074,0.66844,0.0013484,0.44404,0.53883,0.53078,0.59787,0.6007,0.63416,0.63973,0.61265,0.62532,0.61863,0.62886,0.61512,0.63307,0.62431,0.61603,0.61678,0.62851,0.61008,0.0021305,0.079109
69.169,-161.92,0.60362,0.66198,0.63481,0.67645,0.69468,0.66959,0.66077,0.7026,0.69414,0.64265,0.67473,0.67863,0.65802,0.70622,0.68436,0.64182,0.66782,0.0016928,0.34442,0.53756,0.51966,0.60333,0.60182,0.63434,0.64107,0.60723,0.62309,0.62118,0.62276,0.61651,0.63464,0.62317,0.62721,0.6142,0.63656,0.61027,0.0026069,0.021667
69.171,-161.9,0.61866,0.67643,0.64153,0.66842,0.71164,0.69091,0.67624,0.71193,0.71138,0.65675,0.68297,0.68668,0.67505,0.70751,0.69491,0.6546,0.6791,0.0020771,0.44404,0.5447,0.532,0.59846,0.5987,0.62604,0.6306,0.60048,0.6162,0.62188,0.62035,0.61064,0.63058,0.62322,0.62541,0.61635,0.63312,0.60804,0.0027969,0.0060258
69.172,-161.87,0.62066,0.67942,0.64016,0.67107,0.70144,0.6945,0.67849,0.72054,0.70469,0.65527,0.68815,0.6838,0.66663,0.71418,0.6769,0.68244,0.6799,0.0020287,0.34442,0.54428,0.51936,0.59893,0.59547,0.62809,0.63569,0.59274,0.61459,0.61666,0.61813,0.60982,0.63042,0.61888,0.62501,0.61684,0.64091,0.60661,0.0033769,0.0078997
69.173,-161.85,0.61545,0.67174,0.63949,0.67553,0.70421,0.69834,0.70236,0.71627,0.71221,0.66619,0.70226,0.6808,0.68667,0.72387,0.6716,0.6641,0.68319,0.0019468,0.44404,0.55124,0.53204,0.60023,0.60212,0.63408,0.63437,0.59737,0.62092,0.61008,0.61373,0.60717,0.62859,0.61637,0.63074,0.6187,0.6369,0.60842,0.002871,0.010279
69.175,-161.82,0.6163,0.65373,0.6399,0.67881,0.70509,0.70286,0.71008,0.71377,0.7192,0.66043,0.7036,0.68377,0.65949,0.74522,0.69211,0.64475,0.68307,0.0029782,0.26035,0.54954,0.53179,0.60203,0.60141,0.62839,0.63369,0.59539,0.61839,0.61256,0.61159,0.60653,0.62334,0.60768,0.61878,0.61113,0.63123,0.60522,0.0019688,0.064903
69.176,-161.8,0.62007,0.66097,0.65156,0.67856,0.70649,0.70693,0.69621,0.72035,0.71329,0.66984,0.70062,0.6932,0.6722,0.72679,0.68422,0.66675,0.6855,0.0019471,0.010747,0.56571,0.53675,0.60274,0.59782,0.62581,0.62755,0.58604,0.61534,0.61376,0.61761,0.61138,0.62756,0.6145,0.61786,0.61342,0.63857,0.60703,0.002757,0.021667
69.177,-161.77,0.61575,0.66223,0.65399,0.67804,0.71153,0.70584,0.69454,0.71835,0.71583,0.65304,0.71165,0.68914,0.67285,0.7214,0.68092,0.64471,0.68311,0.0014126,0.44404,0.56602,0.53716,0.59843,0.59591,0.62477,0.62553,0.59338,0.61731,0.61538,0.6164,0.61128,0.6288,0.61143,0.62944,0.62265,0.63789,0.60824,0.0032371,0.0060258
69.178,-161.75,0.60081,0.66335,0.68113,0.6804,0.71301,0.71408,0.67661,0.71792,0.71276,0.66883,0.69393,0.68273,0.65053,0.71981,0.67374,0.66553,0.6822,0.00030273,0.82189,0.56015,0.52754,0.59646,0.5943,0.63115,0.63152,0.59713,0.61976,0.61533,0.61676,0.6069,0.62777,0.61723,0.62566,0.61844,0.62935,0.60721,0.0026586,0.017024
69.18,-161.72,0.62638,0.64885,0.63994,0.66232,0.70991,0.70364,0.69038,0.71862,0.71195,0.65241,0.68612,0.69255,0.64614,0.70087,0.65077,0.63735,0.67364,0.0004394,0.89256,0.55612,0.53561,0.60385,0.60144,0.63072,0.63145,0.6025,0.6229,0.6168,0.62481,0.61653,0.63183,0.61684,0.63001,0.6223,0.64707,0.61192,0.0030463,0.010279
69.181,-161.7,0.62428,0.6562,0.63587,0.66403,0.70891,0.71372,0.69094,0.71418,0.70754,0.65433,0.67726,0.68061,0.645,0.71806,0.67201,0.66397,0.67668,0.0016662,0.44404,0.55577,0.53501,0.60788,0.60406,0.63628,0.63326,0.60147,0.62094,0.62034,0.62039,0.61469,0.63412,0.62352,0.62946,0.62311,0.64461,0.61281,0.0027738,0.013277
69.182,-161.67,0.60217,0.66327,0.6512,0.66463,0.72715,0.69809,0.68047,0.71105,0.71684,0.662,0.67871,0.66313,0.65018,0.7157,0.66427,0.66571,0.67591,0.00059133,0.62043,0.56415,0.53827,0.58943,0.60256,0.62888,0.63412,0.60449,0.62622,0.62248,0.62685,0.62767,0.63169,0.62934,0.63429,0.62307,0.63577,0.6137,0.0033245,0.0010139
69.183,-161.65,0.5609,0.63941,0.63158,0.66809,0.73052,0.70096,0.68493,0.71673,0.70354,0.66101,0.68682,0.66021,0.6424,0.71888,0.66532,0.65023,0.67009,0.00097185,0.62043,0.56521,0.53162,0.58477,0.5954,0.63244,0.63495,0.60488,0.62614,0.61763,0.62437,0.62466,0.63148,0.6291,0.63988,0.62203,0.63632,0.61256,0.0041195,0.0045623
69.185,-161.62,0.61609,0.62423,0.62249,0.6546,0.69656,0.71134,0.67202,0.71078,0.71118,0.66628,0.67292,0.65811,0.63368,0.71684,0.64984,0.65551,0.66703,0.0019577,0.34442,0.56341,0.52457,0.60174,0.60296,0.63116,0.63501,0.59932,0.62188,0.61613,0.62435,0.61422,0.62998,0.62447,0.63283,0.62426,0.63545,0.61136,0.0028196,0.0060258
69.176,-161.62,0.60048,0.62033,0.6378,0.66119,0.71873,0.71098,0.67617,0.71993,0.70809,0.66015,0.69264,0.67871,0.66312,0.705,0.67147,0.65497,0.67374,0.0023686,0.28552,0.55634,0.52598,0.60027,0.59748,0.6231,0.62592,0.59673,0.61987,0.60761,0.6169,0.60624,0.625,0.61961,0.62988,0.62664,0.63263,0.60689,0.0032041,0.0018928
69.175,-161.64,0.60263,0.64315,0.63546,0.67273,0.72057,0.70875,0.68955,0.7202,0.70551,0.66999,0.68763,0.68393,0.64966,0.73759,0.67005,0.64966,0.67794,0.0014097,0.65255,0.56016,0.53011,0.59636,0.59795,0.63413,0.63289,0.60037,0.62217,0.60678,0.61802,0.61588,0.62987,0.62396,0.63293,0.62366,0.62975,0.60969,0.0031512,0.010279
69.173,-161.67,0.59648,0.65675,0.64893,0.66831,0.70574,0.71855,0.67526,0.71362,0.70157,0.6635,0.69702,0.68351,0.6502,0.71013,0.68436,0.65998,0.67712,0.0016815,0.44404,0.5427,0.51777,0.58221,0.59465,0.63287,0.63405,0.60071,0.62498,0.62116,0.62234,0.60847,0.62709,0.62129,0.63671,0.62278,0.63961,0.60809,0.0038277,0.0045623
69.172,-161.69,0.60081,0.66335,0.68113,0.6804,0.71301,0.71408,0.67661,0.71792,0.71276,0.66883,0.69393,0.68273,0.65053,0.71981,0.67374,0.66553,0.6822,0.00030273,0.82189,0.56015,0.52754,0.59645,0.5943,0.63114,0.63151,0.59713,0.61976,0.61533,0.61676,0.60689,0.62776,0.61723,0.62565,0.61843,0.62934,0.60721,0.0026585,0.017024
69.171,-161.72,0.61575,0.66223,0.65399,0.67804,0.71153,0.70584,0.69454,0.71835,0.71583,0.65304,0.71165,0.68914,0.67285,0.7214,0.68092,0.64471,0.68311,0.0014126,0.44404,0.56602,0.53716,0.59843,0.59591,0.62476,0.62553,0.59338,0.61731,0.61538,0.6164,0.61128,0.6288,0.61143,0.62943,0.62265,0.63789,0.60824,0.0032368,0.0060258
69.17,-161.74,0.5826,0.66051,0.63455,0.66597,0.69916,0.69756,0.66046,0.711,0.69669,0.65826,0.68101,0.68689,0.65434,0.70405,0.67157,0.66776,0.67077,0.0017822,0.39231,0.56021,0.53022,0.59143,0.59922,0.6289,0.63206,0.59953,0.62093,0.60361,0.61633,0.61486,0.62408,0.61475,0.63448,0.61956,0.62495,0.6072,0.0028909,0.010279
69.168,-161.77,0.60133,0.65538,0.63926,0.67709,0.708,0.69084,0.67447,0.70514,0.69748,0.65257,0.68641,0.67889,0.6422,0.73118,0.66426,0.64912,0.6721,0.0011073,0.68533,0.56229,0.52606,0.60024,0.5994,0.63121,0.62937,0.58998,0.61738,0.61712,0.61835,0.61055,0.62308,0.60825,0.61502,0.60999,0.62331,0.6051,0.0015767,0.16281
69.167,-161.79,0.60276,0.66077,0.64464,0.66827,0.69703,0.69985,0.68164,0.70788,0.70045,0.66022,0.68902,0.68975,0.6787,0.72184,0.65334,0.6402,0.67477,0.0020358,0.49946,0.55918,0.52425,0.59866,0.59787,0.62438,0.62691,0.58583,0.61756,0.61226,0.61138,0.60785,0.62086,0.60171,0.60447,0.58951,0.62606,0.60055,0.0018938,0.30043
69.166,-161.82,0.60608,0.65024,0.6423,0.66532,0.71105,0.68934,0.69367,0.70308,0.70585,0.6596,0.69149,0.68904,0.66708,0.73665,0.66059,0.65697,0.67677,0.0024748,0.39231,0.54801,0.51687,0.6021,0.60082,0.63245,0.63415,0.59558,0.61629,0.61244,0.61247,0.60911,0.62565,0.61232,0.61675,0.61001,0.62216,0.6042,0.0016584,0.095747
69.164,-161.84,0.594,0.64822,0.64271,0.65458,0.706,0.67997,0.69065,0.70364,0.69485,0.65384,0.67969,0.68063,0.66921,0.71879,0.66431,0.64937,0.67065,0.0018546,0.34442,0.5341,0.51397,0.59704,0.60446,0.63004,0.63435,0.59658,0.62334,0.61228,0.6147,0.60613,0.6294,0.61605,0.61825,0.61307,0.62988,0.6046,0.0024061,0.042763
69.163,-161.87,0.59153,0.64327,0.63681,0.67447,0.678,0.6706,0.67662,0.69889,0.68488,0.65244,0.67837,0.67462,0.66195,0.70969,0.66377,0.63855,0.66465,0.0017091,0.30043,0.53545,0.51494,0.5908,0.60017,0.62995,0.63647,0.59964,0.62221,0.61889,0.6163,0.60824,0.63288,0.62399,0.62325,0.61266,0.62603,0.60574,0.0026576,0.042763
69.162,-161.89,0.55966,0.57888,0.60227,0.5955,0.65409,0.64638,0.62788,0.65833,0.66379,0.61784,0.62525,0.63175,0.62146,0.69029,0.61995,0.61789,0.6257,0.0032173,0.16281,0.53603,0.52866,0.60146,0.60003,0.6329,0.63904,0.60037,0.63254,0.62514,0.6211,0.61099,0.63261,0.61666,0.63632,0.59608,0.63592,0.60912,0.0026837,0.11507
69.161,-161.92,0.54372,0.56894,0.58805,0.60669,0.6391,0.62456,0.59811,0.6256,0.64811,0.59788,0.61992,0.62856,0.61008,0.65592,0.60925,0.59079,0.60971,0.0023946,0.13735,0.55658,0.53583,0.60405,0.59717,0.63354,0.64356,0.60839,0.63584,0.61838,0.61662,0.61224,0.63603,0.62211,0.61861,0.60026,0.63248,0.61073,0.0021493,0.11507
69.159,-161.94,0.55067,0.58561,0.57555,0.59405,0.61991,0.62281,0.59328,0.62409,0.6454,0.57489,0.6021,0.61093,0.58154,0.63789,0.60438,0.56848,0.59947,0.0016834,0.39231,0.55285,0.53394,0.60424,0.60805,0.63679,0.64666,0.61218,0.63363,0.63467,0.63215,0.61823,0.64351,0.63367,0.62973,0.61818,0.63575,0.61714,0.0024461,0.079109
69.158,-161.97,0.56149,0.60864,0.59928,0.59328,0.63962,0.62813,0.62325,0.63816,0.6569,0.59837,0.62551,0.62041,0.62534,0.65584,0.62634,0.59213,0.61829,0.0019257,0.18705,0.55507,0.53716,0.60289,0.61158,0.64188,0.65017,0.61893,0.63382,0.62791,0.63224,0.61401,0.6395,0.63166,0.62479,0.62119,0.64066,0.61772,0.002436,0.095747
69.157,-161.99,0.58338,0.60751,0.59704,0.61947,0.64737,0.62365,0.62858,0.67616,0.67205,0.61577,0.63216,0.62594,0.65077,0.6709,0.6239,0.61532,0.63062,0.0026452,0,0.56232,0.52806,0.59906,0.60012,0.63108,0.64388,0.60746,0.63024,0.6169,0.62286,0.61288,0.63509,0.63035,0.62265,0.60017,0.64242,0.6116,0.0032583,0.042763
69.155,-162.02,0.57376,0.60188,0.58992,0.62054,0.66607,0.61336,0.61339,0.66004,0.66975,0.62026,0.61443,0.64056,0.63592,0.6629,0.63786,0.58325,0.62524,0.0028195,0.13735,0.55577,0.52933,0.59821,0.59354,0.62686,0.64047,0.59635,0.61914,0.61509,0.62507,0.60942,0.63464,0.6306,0.61917,0.58342,0.63044,0.60672,0.0031569,0
69.154,-162.04,0.58129,0.64606,0.61201,0.63799,0.68944,0.65264,0.62076,0.68025,0.6625,0.62436,0.6405,0.6582,0.62913,0.68969,0.63476,0.60495,0.64153,0.0013038,0.68533,0.54466,0.52096,0.5966,0.57791,0.61987,0.62602,0.59157,0.61477,0.61143,0.61146,0.60501,0.62585,0.61453,0.61366,0.59105,0.62395,0.59933,0.00301,0.095747
69.153,-162.07,0.58135,0.61759,0.60672,0.66619,0.65816,0.65201,0.64671,0.68317,0.67176,0.65942,0.64815,0.6427,0.66458,0.69874,0.64487,0.62632,0.64803,0.0019751,0.022673,0.57108,0.54436,0.60291,0.59909,0.6351,0.64102,0.60296,0.62216,0.61582,0.62618,0.61051,0.63635,0.62748,0.62059,0.5888,0.6338,0.61114,0.0024869,0.095747
69.151,-162.09,0.58017,0.63057,0.61747,0.65045,0.68299,0.6463,0.64567,0.67389,0.6725,0.62935,0.65336,0.65938,0.62474,0.68677,0.64819,0.61698,0.64492,0.001383,0.55835,0.55336,0.53069,0.60175,0.59383,0.62561,0.63158,0.59149,0.62353,0.61508,0.61569,0.60481,0.6289,0.61928,0.62601,0.59465,0.62365,0.60499,0.0022133,0.079109
69.15,-162.12,0.56923,0.62794,0.61205,0.62427,0.65968,0.63739,0.6393,0.66298,0.64822,0.61271,0.6439,0.63978,0.6215,0.67054,0.62708,0.61722,0.63211,0.0011957,0.39231,0.54072,0.52879,0.60329,0.59278,0.62546,0.63921,0.5968,0.62939,0.61636,0.61626,0.60508,0.62823,0.61882,0.62739,0.59371,0.62483,0.60545,0.0021843,0.13735
69.149,-162.14,0.56757,0.60612,0.58985,0.61548,0.67753,0.63105,0.63126,0.65008,0.63528,0.61373,0.62128,0.62668,0.6207,0.6718,0.63377,0.61447,0.62542,0.0020328,0.19167,0.54382,0.52631,0.59249,0.58644,0.62,0.63433,0.58844,0.61771,0.6145,0.60923,0.60274,0.62794,0.61969,0.61772,0.60456,0.61936,0.60158,0.0026394,0.064903
69.147,-162.17,0.559,0.6102,0.58673,0.60736,0.64594,0.61449,0.60611,0.6443,0.62578,0.60423,0.6115,0.61847,0.5981,0.66804,0.64685,0.6003,0.61546,0.002341,0.26035,0.56943,0.54098,0.59702,0.60703,0.62555,0.63781,0.59833,0.63187,0.62225,0.62496,0.61586,0.63551,0.62221,0.61854,0.61068,0.62714,0.61157,0.0022859,0.11507
69.146,-162.19,0.54612,0.60155,0.57683,0.54163,0.63395,0.60195,0.5873,0.61487,0.60501,0.59971,0.59104,0.59709,0.57901,0.64986,0.60406,0.59552,0.59534,0.0012289,0.39231,0.57771,0.55554,0.61521,0.61489,0.63266,0.63809,0.6015,0.62261,0.62759,0.62373,0.61502,0.63849,0.61557,0.62832,0.58446,0.63408,0.61409,0.0014627,0.11507
69.145,-162.22,0.60628,0.65357,0.62467,0.63181,0.69504,0.66344,0.64333,0.6832,0.67024,0.62621,0.6634,0.66278,0.64692,0.69301,0.64553,0.64697,0.65353,0.0015366,0.39231,0.55625,0.53902,0.60879,0.60978,0.6337,0.64567,0.60501,0.62777,0.61833,0.60986,0.60973,0.63018,0.61453,0.62933,0.61616,0.63098,0.61157,0.0016614,0.052872
69.143,-162.24,0.5691,0.63004,0.60006,0.64107,0.70852,0.66331,0.6465,0.68265,0.65923,0.6267,0.65671,0.66931,0.6245,0.67836,0.64039,0.6322,0.64554,0.0024579,0.49946,0.51994,0.52715,0.59128,0.59407,0.62909,0.6304,0.59787,0.62101,0.62592,0.62297,0.61649,0.6359,0.60891,0.61578,0.59176,0.61937,0.603,0.0021988,0.19167
69.142,-162.27,0.5815,0.62643,0.60725,0.65636,0.71056,0.67753,0.66283,0.69545,0.66707,0.66768,0.66195,0.66607,0.64793,0.69906,0.64548,0.63077,0.65649,0.0010061,0.68533,0.5183,0.51167,0.58954,0.5945,0.62705,0.62869,0.59368,0.61467,0.61615,0.61876,0.60986,0.63122,0.60398,0.61894,0.57094,0.62316,0.59819,0.0025635,0.079109
69.141,-162.29,0.57861,0.58817,0.59659,0.64105,0.67707,0.66409,0.6514,0.68771,0.65963,0.6411,0.64736,0.65597,0.6439,0.69554,0.64151,0.61763,0.64296,0.0023528,0.30043,0.50214,0.50904,0.5823,0.57694,0.62276,0.62569,0.58988,0.61285,0.60888,0.62386,0.62078,0.63131,0.61275,0.62821,0.61174,0.62041,0.59872,0.0040765,0.017024
69.139,-162.32,0.58426,0.58654,0.59915,0.62401,0.67651,0.66376,0.65018,0.68699,0.65685,0.63749,0.64948,0.653,0.6415,0.69359,0.64101,0.65639,0.64379,0.0036311,0.095747,0.5223,0.51115,0.58561,0.58262,0.62956,0.63171,0.58993,0.61383,0.61794,0.62501,0.61859,0.62351,0.61192,0.62461,0.60809,0.62056,0.60106,0.0030223,0.079109
69.138,-162.34,0.58786,0.62574,0.59023,0.62502,0.66934,0.66278,0.64775,0.68477,0.67353,0.64739,0.64409,0.65465,0.63245,0.70176,0.63658,0.65014,0.64588,0.0027785,0.16281,0.52879,0.52516,0.58836,0.58925,0.62577,0.63574,0.58733,0.60941,0.61939,0.61925,0.61977,0.62744,0.61204,0.62535,0.60853,0.62611,0.60298,0.0035307,0.027377
69.164,-161.67,0.60145,0.638,0.62741,0.67381,0.70806,0.70649,0.662,0.71544,0.6902,0.64607,0.67856,0.68436,0.67966,0.70653,0.64497,0.65837,0.67009,0.002216,0.39231,0.54201,0.5168,0.59065,0.5947,0.62937,0.6285,0.60263,0.62277,0.61793,0.62249,0.60784,0.6212,0.61704,0.632,0.61262,0.61659,0.6047,0.0024424,0.13735
69.163,-161.69,0.5826,0.66051,0.63455,0.66597,0.69916,0.69756,0.66046,0.711,0.69669,0.65826,0.68101,0.68689,0.65434,0.70405,0.67157,0.66776,0.67077,0.0017822,0.39231,0.56021,0.53022,0.59143,0.59922,0.6289,0.63206,0.59953,0.62093,0.60361,0.61633,0.61486,0.62408,0.61475,0.63448,0.61956,0.62495,0.6072,0.002891,0.010279
69.162,-161.72,0.57882,0.58328,0.56926,0.56781,0.65226,0.67172,0.6386,0.70151,0.62901,0.61945,0.6153,0.62779,0.59208,0.64165,0.59859,0.63848,0.62035,0.0024869,0.49946,0.52797,0.522,0.58232,0.58199,0.62089,0.62528,0.59178,0.61745,0.60499,0.60107,0.60321,0.61657,0.61193,0.60679,0.5994,0.61242,0.59538,0.0025079,0.11507
69.161,-161.74,0.54302,0.61313,0.61,0.60781,0.67966,0.66546,0.63572,0.67505,0.65081,0.62625,0.64174,0.63186,0.63725,0.67085,0.63121,0.61471,0.63341,0.0015723,0.49946,0.55551,0.53037,0.58893,0.5763,0.62953,0.62744,0.5914,0.62304,0.60781,0.60954,0.60406,0.62409,0.60833,0.61812,0.61488,0.6185,0.60174,0.0029778,0.052872
69.159,-161.77,0.57878,0.61591,0.62322,0.59378,0.66054,0.63825,0.64579,0.66305,0.64404,0.62513,0.63158,0.63675,0.63512,0.67956,0.63319,0.62041,0.63282,0.0017438,0.30043,0.55674,0.52942,0.59381,0.5876,0.6242,0.62896,0.58819,0.61907,0.60189,0.61217,0.60123,0.62337,0.61036,0.62609,0.61661,0.62613,0.60287,0.0033732,0.013277
69.158,-161.79,0.55846,0.62092,0.6195,0.57496,0.66195,0.65094,0.62949,0.67033,0.65311,0.60981,0.63603,0.64152,0.63612,0.68596,0.6007,0.62682,0.62979,0.0020627,0.34442,0.52997,0.51372,0.58661,0.592,0.62146,0.62729,0.58129,0.61404,0.60288,0.60739,0.60073,0.62517,0.59914,0.62001,0.59612,0.61565,0.59584,0.0027926,0.11507
69.157,-161.81,0.56083,0.62202,0.61424,0.59846,0.66885,0.65238,0.62894,0.66894,0.66853,0.62921,0.64009,0.64387,0.6355,0.6859,0.61154,0.64429,0.63585,0.0022479,0.13735,0.53529,0.5236,0.59435,0.58965,0.62327,0.6378,0.59,0.61861,0.61436,0.6063,0.59745,0.62112,0.60013,0.62467,0.5946,0.62162,0.59955,0.0020795,0.079109
69.156,-161.84,0.55966,0.57888,0.60227,0.5955,0.65409,0.64638,0.62788,0.65833,0.66379,0.61784,0.62525,0.63175,0.62146,0.69029,0.61995,0.61789,0.6257,0.0032173,0.16281,0.53604,0.52867,0.60147,0.60004,0.6329,0.63904,0.60037,0.63254,0.62514,0.6211,0.61099,0.63261,0.61666,0.63632,0.59608,0.63592,0.60912,0.0026839,0.11507
